iter	Passed	Remaining
4774	108392	50507
4775	108416	50485
4776	108439	50462
4777	108462	50440
4778	108486	50418
4779	108509	50395
4780	108532	50372
4781	108555	50350
4782	108577	50327
4783	108600	50304
4784	108622	50282
4785	108645	50259
4786	108683	50243
4787	108706	50221
4788	108729	50198
4789	108751	50175
4790	108774	50153
4791	108797	50130
4792	108820	50107
4793	108829	50078
4794	108852	50056
4795	108875	50033
4796	108899	50011
4797	108911	49983
4798	108921	49955
4799	108945	49933
4800	108969	49911
4801	108993	49889
4802	109016	49866
4803	109039	49843
4804	109061	49821
4805	109084	49798
4806	109108	49776
4807	109119	49748
4808	109142	49725
4809	109165	49703
4810	109173	49674
4811	109196	49651
4812	109219	49628
4813	109242	49606
4814	109265	49583
4815	109287	49560
4816	109310	49538
4817	109333	49515
4818	109356	49493
4819	109380	49470
4820	109402	49448
4821	109426	49425
4822	109448	49402
4823	109472	49380
4824	109482	49352
4825	109490	49323
4826	109513	49300
4827	109536	49277
4828	109545	49249
4829	109569	49226
4830	109591	49204
4831	109600	49175
4832	109623	49152
4833	109646	49129
4834	109669	49107
4835	109692	49084
4836	109715	49062
4837	109738	49039
4838	109761	49017
4839	109784	48994
4840	109807	48972
4841	109829	48949
4842	109852	48926
4843	109876	48904
4844	109898	48881
4845	109921	48859
4846	109944	48836
4847	109953	48807
4848	109976	48785
4849	109998	48762
4850	110022	48740
4851	110045	48717
4852	110067	48694
4853	110089	48671
4854	110113	48649
4855	110122	48620
4856	110145	48598
4857	110167	48575
4858	110191	48553
4859	110214	48530
4860	110237	48508
4861	110260	48485
4862	110269	48456
4863	110291	48434
4864	110314	48411
4865	110337	48388
4866	110360	48366
4867	110383	48343
4868	110406	48321
4869	110428	48298
4870	110451	48275
4871	110475	48253
4872	110498	48230
4873	110521	48208
4874	110545	48186
4875	110568	48163
4876	110591	48141
4877	110616	48119
4878	110640	48097
4879	110663	48074
4880	110686	48052
4881	110708	48029
4882	110731	48007
4883	110755	47985
4884	110778	47962
4885	110801	47939
4886	110823	47916
4887	110846	47894
4888	110869	47871
4889	110891	47848
4890	110914	47826
4891	110938	47804
4892	110961	47781
4893	110984	47759
4894	111007	47736
4895	111030	47714
4896	111053	47691
4897	111076	47668
4898	111099	47646
4899	111122	47623
4900	111145	47601
4901	111168	47578
4902	111185	47553
4903	111208	47531
4904	111232	47508
4905	111255	47486
4906	111278	47463
4907	111300	47441
4908	111323	47418
4909	111346	47395
4910	111370	47373
4911	111392	47350
4912	111415	47328
4913	111438	47305
4914	111461	47283
4915	111484	47260
4916	111508	47238
4917	111530	47215
4918	111554	47193
4919	111576	47170
4920	111599	47147
4921	111621	47125
4922	111645	47102
4923	111668	47080
4924	111691	47057
4925	111713	47034
4926	111736	47012
4927	111759	46989
4928	111782	46967
4929	111805	46944
4930	111828	46922
4931	111837	46893
4932	111860	46871
4933	111883	46848
4934	111907	46826
4935	111930	46803
4936	111952	46781
4937	111975	46758
4938	111998	46735
4939	112022	46713
4940	112045	46691
4941	112068	46668
4942	112092	46646
4943	112115	46624
4944	112139	46601
4945	112162	46579
4946	112185	46557
4947	112209	46534
4948	112232	46512
4949	112254	46489
4950	112278	46467
4951	112301	46444
4952	112324	46421
4953	112346	46399
4954	112369	46376
4955	112393	46354
4956	112415	46331
4957	112438	46308
4958	112461	46286
4959	112483	46263
4960	112507	46241
4961	112530	46218
4962	112553	46196
4963	112577	46173
4964	112606	46153
4965	112629	46131
4966	112653	46109
4967	112676	46086
4968	112699	46064
4969	112722	46041
4970	112746	46019
4971	112770	45997
4972	112792	45974
4973	112816	45952
4974	112839	45929
4975	112862	45907
4976	112885	45884
4977	112908	45862
4978	112932	45839
4979	112957	45818
4980	112980	45795
4981	113003	45772
4982	113026	45750
4983	113048	45727
4984	113070	45704
4985	113093	45681
4986	113116	45659
4987	113139	45636
4988	113162	45614
4989	113185	45591
4990	113208	45569
4991	113231	45546
4992	113254	45524
4993	113278	45501
4994	113301	45479
4995	113324	45456
4996	113347	45434
4997	113370	45411
4998	113393	45389
4999	113416	45366
5000	113439	45344
5001	113462	45321
5002	113485	45299
5003	113509	45276
5004	113531	45253
5005	113555	45231
5006	113578	45208
5007	113601	45186
5008	113625	45164
5009	113648	45141
5010	113671	45119
5011	113695	45096
5012	113718	45074
5013	113740	45051
5014	113763	45028
5015	113786	45006
5016	113809	44984
5017	113832	44961
5018	113855	44938
5019	113879	44916
5020	113902	44894
5021	113926	44871
5022	113949	44849
5023	113972	44826
5024	113995	44804
5025	114018	44781
5026	114041	44759
5027	114064	44736
5028	114086	44713
5029	114109	44691
5030	114132	44668
5031	114155	44645
5032	114178	44623
5033	114201	44600
5034	114224	44578
5035	114247	44555
5036	114270	44532
5037	114292	44510
5038	114315	44487
5039	114338	44464
5040	114361	44442
5041	114384	44420
5042	114407	44397
5043	114429	44374
5044	114452	44351
5045	114475	44329
5046	114498	44306
5047	114511	44280
5048	114534	44257
5049	114556	44234
5050	114581	44212
5051	114604	44190
5052	114628	44168
5053	114651	44145
5054	114674	44122
5055	114683	44095
5056	114706	44072
5057	114729	44049
5058	114751	44027
5059	114774	44004
5060	114797	43982
5061	114821	43959
5062	114844	43937
5063	114867	43914
5064	114890	43892
5065	114913	43869
5066	114936	43846
5067	114959	43824
5068	114983	43801
5069	115006	43779
5070	115029	43756
5071	115052	43734
5072	115074	43711
5073	115098	43689
5074	115120	43666
5075	115144	43644
5076	115167	43621
5077	115190	43599
5078	115213	43576
5079	115236	43553
5080	115259	43531
5081	115282	43508
5082	115305	43486
5083	115328	43463
5084	115351	43441
5085	115374	43418
5086	115397	43395
5087	115420	43373
5088	115443	43350
5089	115466	43328
5090	115489	43305
5091	115513	43283
5092	115535	43260
5093	115557	43237
5094	115580	43215
5095	115603	43192
5096	115627	43170
5097	115635	43142
5098	115658	43119
5099	115682	43097
5100	115704	43074
5101	115727	43051
5102	115750	43029
5103	115773	43006
5104	115796	42984
5105	115820	42962
5106	115843	42939
5107	115866	42917
5108	115890	42894
5109	115912	42871
5110	115935	42849
5111	115958	42826
5112	115981	42803
5113	116004	42781
5114	116026	42758
5115	116050	42736
5116	116072	42713
5117	116095	42690
5118	116118	42668
5119	116140	42645
5120	116165	42623
5121	116188	42601
5122	116212	42578
5123	116234	42555
5124	116257	42533
5125	116279	42510
5126	116303	42487
5127	116326	42465
5128	116349	42442
5129	116372	42420
5130	116395	42397
5131	116418	42375
5132	116441	42352
5133	116464	42330
5134	116487	42307
5135	116510	42285
5136	116533	42262
5137	116556	42239
5138	116579	42217
5139	116602	42194
5140	116625	42171
5141	116648	42149
5142	116671	42126
5143	116694	42104
5144	116717	42081
5145	116739	42058
5146	116762	42036
5147	116785	42013
5148	116808	41991
5149	116831	41968
5150	116855	41946
5151	116878	41923
5152	116901	41901
5153	116924	41878
5154	116948	41856
5155	116971	41833
5156	116994	41811
5157	117017	41788
5158	117040	41766
5159	117064	41743
5160	117087	41721
5161	117111	41699
5162	117134	41676
5163	117157	41654
5164	117180	41631
5165	117203	41608
5166	117226	41586
5167	117249	41563
5168	117271	41540
5169	117294	41518
5170	117317	41495
5171	117340	41472
5172	117363	41450
5173	117387	41428
5174	117409	41405
5175	117432	41382
5176	117455	41360
5177	117478	41337
5178	117505	41316
5179	117528	41293
5180	117552	41271
5181	117575	41248
5182	117598	41226
5183	117621	41203
5184	117644	41181
5185	117668	41158
5186	117690	41136
5187	117714	41113
5188	117737	41091
5189	117760	41068
5190	117783	41046
5191	117806	41023
5192	117832	41002
5193	117855	40979
5194	117878	40956
5195	117901	40934
5196	117924	40911
5197	117947	40889
5198	117970	40866
5199	117993	40844
5200	118016	40821
5201	118040	40799
5202	118063	40776
5203	118086	40753
5204	118109	40731
5205	118132	40708
5206	118155	40686
5207	118178	40663
5208	118201	40640
5209	118224	40618
5210	118247	40595
5211	118270	40573
5212	118293	40550
5213	118315	40527
5214	118338	40505
5215	118361	40482
5216	118385	40460
5217	118408	40437
5218	118431	40415
5219	118454	40392
5220	118477	40370
5221	118500	40347
5222	118524	40325
5223	118547	40302
5224	118571	40280
5225	118594	40257
5226	118618	40235
5227	118641	40212
5228	118652	40186
5229	118675	40163
5230	118699	40141
5231	118722	40118
5232	118745	40096
5233	118768	40073
5234	118791	40051
5235	118814	40028
5236	118836	40005
5237	118859	39983
5238	118883	39960
5239	118907	39938
5240	118929	39915
5241	118957	39894
5242	118983	39873
5243	119006	39850
5244	119029	39827
5245	119052	39805
5246	119076	39782
5247	119098	39760
5248	119122	39737
5249	119145	39715
5250	119168	39692
5251	119191	39669
5252	119213	39647
5253	119236	39624
5254	119260	39602
5255	119282	39579
5256	119306	39556
5257	119329	39534
5258	119352	39511
5259	119374	39488
5260	119397	39466
5261	119420	39443
5262	119444	39421
5263	119466	39398
5264	119490	39376
5265	119515	39354
5266	119543	39333
5267	119568	39311
5268	119591	39288
5269	119614	39266
5270	119637	39243
5271	119660	39221
5272	119683	39198
5273	119706	39175
5274	119730	39153
5275	119753	39130
5276	119776	39108
5277	119799	39085
5278	119822	39063
5279	119845	39040
5280	119869	39018
5281	119892	38995
5282	119915	38973
5283	119939	38950
5284	119962	38928
5285	119985	38905
5286	120008	38883
5287	120032	38860
5288	120055	38838
5289	120078	38815
5290	120100	38792
5291	120123	38770
5292	120146	38747
5293	120169	38724
5294	120192	38702
5295	120215	38679
5296	120239	38657
5297	120262	38634
5298	120285	38612
5299	120308	38589
5300	120331	38566
5301	120354	38544
5302	120377	38521
5303	120400	38499
5304	120423	38476
5305	120445	38453
5306	120469	38431
5307	120492	38408
5308	120514	38385
5309	120537	38363
5310	120559	38340
5311	120582	38317
5312	120606	38295
5313	120629	38272
5314	120652	38249
5315	120674	38227
5316	120698	38204
5317	120721	38182
5318	120745	38159
5319	120769	38137
5320	120792	38115
5321	120815	38092
5322	120838	38069
5323	120862	38047
5324	120884	38024
5325	120908	38002
5326	120930	37979
5327	120953	37957
5328	120977	37934
5329	121000	37911
5330	121022	37889
5331	121045	37866
5332	121068	37843
5333	121092	37821
5334	121114	37798
5335	121137	37776
5336	121160	37753
5337	121183	37730
5338	121207	37708
5339	121230	37685
5340	121252	37663
5341	121276	37640
5342	121298	37617
5343	121321	37595
5344	121344	37572
5345	121367	37549
5346	121390	37527
5347	121412	37504
5348	121435	37481
5349	121459	37459
5350	121482	37436
5351	121504	37414
5352	121527	37391
5353	121550	37368
5354	121573	37346
5355	121596	37323
5356	121619	37300
5357	121642	37278
5358	121665	37255
5359	121688	37232
5360	121714	37211
5361	121736	37188
5362	121758	37165
5363	121781	37143
5364	121804	37120
5365	121827	37097
5366	121850	37075
5367	121873	37052
5368	121897	37030
5369	121920	37007
5370	121943	36984
5371	121965	36962
5372	121988	36939
5373	122011	36916
5374	122034	36894
5375	122073	36876
5376	122096	36853
5377	122120	36831
5378	122143	36808
5379	122166	36786
5380	122190	36763
5381	122212	36741
5382	122235	36718
5383	122259	36695
5384	122282	36673
5385	122305	36650
5386	122328	36628
5387	122351	36605
5388	122374	36583
5389	122398	36560
5390	122420	36537
5391	122443	36515
5392	122466	36492
5393	122489	36469
5394	122512	36447
5395	122535	36424
5396	122558	36401
5397	122581	36379
5398	122603	36356
5399	122626	36333
5400	122649	36311
5401	122672	36288
5402	122695	36266
5403	122718	36243
5404	122741	36220
5405	122764	36198
5406	122786	36175
5407	122809	36152
5408	122831	36129
5409	122855	36107
5410	122878	36084
5411	122901	36062
5412	122924	36039
5413	122947	36016
5414	122970	35994
5415	122993	35971
5416	123017	35949
5417	123039	35926
5418	123062	35903
5419	123085	35881
5420	123108	35858
5421	123131	35835
5422	123155	35813
5423	123178	35790
5424	123200	35767
5425	123223	35745
5426	123247	35722
5427	123269	35700
5428	123292	35677
5429	123315	35654
5430	123337	35631
5431	123360	35609
5432	123384	35587
5433	123407	35564
5434	123430	35541
5435	123452	35518
5436	123476	35496
5437	123498	35473
5438	123538	35455
5439	123565	35434
5440	123594	35413
5441	123625	35393
5442	123649	35370
5443	123672	35348
5444	123696	35325
5445	123719	35303
5446	123742	35280
5447	123766	35258
5448	123789	35235
5449	123812	35212
5450	123836	35190
5451	123859	35167
5452	123882	35145
5453	123905	35122
5454	123929	35100
5455	123951	35077
5456	123971	35053
5457	123994	35030
5458	124017	35008
5459	124040	34985
5460	124063	34963
5461	124086	34940
5462	124109	34917
5463	124133	34895
5464	124157	34873
5465	124180	34850
5466	124203	34827
5467	124226	34805
5468	124250	34782
5469	124273	34760
5470	124296	34737
5471	124320	34715
5472	124342	34692
5473	124365	34669
5474	124388	34647
5475	124413	34624
5476	124436	34602
5477	124459	34579
5478	124483	34557
5479	124506	34534
5480	124531	34512
5481	124553	34489
5482	124578	34467
5483	124601	34444
5484	124624	34422
5485	124647	34399
5486	124670	34376
5487	124693	34354
5488	124716	34331
5489	124739	34308
5490	124762	34286
5491	124785	34263
5492	124808	34240
5493	124831	34218
5494	124853	34195
5495	124877	34173
5496	124900	34150
5497	124923	34127
5498	124946	34105
5499	124969	34082
5500	124992	34059
5501	125015	34037
5502	125039	34015
5503	125062	33992
5504	125086	33969
5505	125109	33947
5506	125131	33924
5507	125154	33901
5508	125177	33879
5509	125200	33856
5510	125223	33833
5511	125246	33811
5512	125269	33788
5513	125292	33765
5514	125315	33743
5515	125339	33720
5516	125363	33698
5517	125386	33675
5518	125409	33653
5519	125433	33630
5520	125457	33608
5521	125479	33585
5522	125502	33562
5523	125525	33540
5524	125548	33517
5525	125571	33494
5526	125595	33472
5527	125618	33449
5528	125641	33427
5529	125664	33404
5530	125687	33381
5531	125710	33359
5532	125733	33336
5533	125756	33313
5534	125779	33291
5535	125802	33268
5536	125825	33245
5537	125848	33223
5538	125871	33200
5539	125895	33178
5540	125918	33155
5541	125941	33132
5542	125964	33110
5543	125987	33087
5544	126010	33065
5545	126033	33042
5546	126056	33019
5547	126078	32996
5548	126101	32974
5549	126125	32951
5550	126148	32928
5551	126171	32906
5552	126194	32883
5553	126218	32861
5554	126241	32838
5555	126264	32816
5556	126287	32793
5557	126310	32770
5558	126333	32748
5559	126356	32725
5560	126379	32702
5561	126403	32680
5562	126426	32657
5563	126449	32635
5564	126472	32612
5565	126496	32589
5566	126519	32567
5567	126543	32544
5568	126566	32522
5569	126590	32499
5570	126615	32477
5571	126638	32455
5572	126661	32432
5573	126684	32409
5574	126707	32387
5575	126730	32364
5576	126753	32341
5577	126777	32319
5578	126799	32296
5579	126823	32273
5580	126846	32251
5581	126868	32228
5582	126892	32206
5583	126915	32183
5584	126938	32160
5585	126961	32138
5586	126984	32115
5587	127007	32092
5588	127031	32070
5589	127054	32047
5590	127077	32025
5591	127100	32002
5592	127124	31979
5593	127148	31957
5594	127172	31935
5595	127195	31912
5596	127218	31889
5597	127243	31867
5598	127265	31844
5599	127292	31823
5600	127315	31800
5601	127339	31777
5602	127361	31755
5603	127384	31732
5604	127407	31709
5605	127430	31687
5606	127452	31664
5607	127476	31641
5608	127498	31619
5609	127522	31596
5610	127545	31573
5611	127568	31551
5612	127592	31528
5613	127614	31505
5614	127637	31483
5615	127660	31460
5616	127683	31437
5617	127706	31415
5618	127729	31392
5619	127752	31369
5620	127775	31347
5621	127799	31324
5622	127823	31302
5623	127846	31279
5624	127869	31257
5625	127892	31234
5626	127915	31211
5627	127938	31188
5628	127961	31166
5629	127984	31143
5630	128007	31121
5631	128030	31098
5632	128053	31075
5633	128076	31052
5634	128099	31030
5635	128122	31007
5636	128145	30985
5637	128168	30962
5638	128191	30939
5639	128214	30917
5640	128237	30894
5641	128261	30871
5642	128284	30849
5643	128306	30826
5644	128329	30803
5645	128353	30781
5646	128376	30758
5647	128399	30735
5648	128422	30713
5649	128445	30690
5650	128468	30667
5651	128492	30645
5652	128514	30622
5653	128538	30600
5654	128560	30577
5655	128583	30554
5656	128606	30531
5657	128629	30509
5658	128652	30486
5659	128675	30463
5660	128697	30440
5661	128720	30418
5662	128743	30395
5663	128767	30373
5664	128790	30350
5665	128813	30327
5666	128836	30305
5667	128859	30282
5668	128883	30259
5669	128908	30237
5670	128936	30216
5671	128961	30194
5672	128984	30171
5673	129007	30148
5674	129030	30126
5675	129054	30103
5676	129077	30080
5677	129101	30058
5678	129125	30035
5679	129148	30013
5680	129170	29990
5681	129205	29970
5682	129229	29948
5683	129253	29925
5684	129275	29902
5685	129298	29880
5686	129321	29857
5687	129345	29834
5688	129368	29812
5689	129391	29789
5690	129414	29766
5691	129436	29744
5692	129460	29721
5693	129483	29698
5694	129506	29676
5695	129530	29653
5696	129553	29630
5697	129575	29608
5698	129599	29585
5699	129622	29563
5700	129645	29540
5701	129668	29517
5702	129691	29494
5703	129714	29472
5704	129736	29449
5705	129759	29426
5706	129782	29404
5707	129805	29381
5708	129827	29358
5709	129853	29336
5710	129881	29314
5711	129908	29293
5712	129936	29271
5713	129967	29250
5714	129995	29229
5715	130020	29206
5716	130046	29184
5717	130068	29162
5718	130092	29139
5719	130115	29116
5720	130138	29094
5721	130161	29071
5722	130184	29048
5723	130207	29026
5724	130231	29003
5725	130253	28980
5726	130276	28957
5727	130299	28935
5728	130321	28912
5729	130345	28889
5730	130368	28867
5731	130391	28844
5732	130414	28821
5733	130437	28799
5734	130460	28776
5735	130483	28753
5736	130506	28731
5737	130529	28708
5738	130552	28685
5739	130575	28662
5740	130599	28640
5741	130622	28617
5742	130644	28594
5743	130668	28572
5744	130691	28549
5745	130713	28526
5746	130736	28504
5747	130760	28481
5748	130783	28458
5749	130806	28436
5750	130829	28413
5751	130852	28390
5752	130875	28368
5753	130898	28345
5754	130922	28322
5755	130945	28300
5756	130969	28277
5757	130992	28254
5758	131015	28232
5759	131038	28209
5760	131060	28186
5761	131083	28164
5762	131107	28141
5763	131130	28118
5764	131153	28096
5765	131176	28073
5766	131199	28050
5767	131222	28028
5768	131245	28005
5769	131268	27982
5770	131291	27960
5771	131314	27937
5772	131337	27914
5773	131360	27892
5774	131384	27869
5775	131407	27846
5776	131431	27824
5777	131454	27801
5778	131477	27778
5779	131500	27756
5780	131523	27733
5781	131547	27710
5782	131569	27688
5783	131592	27665
5784	131616	27642
5785	131639	27620
5786	131663	27597
5787	131686	27574
5788	131709	27552
5789	131732	27529
5790	131757	27507
5791	131780	27484
5792	131803	27461
5793	131825	27439
5794	131848	27416
5795	131872	27393
5796	131896	27371
5797	131919	27348
5798	131942	27325
5799	131965	27303
5800	131989	27280
5801	132013	27258
5802	132036	27235
5803	132060	27212
5804	132083	27190
5805	132106	27167
5806	132129	27145
5807	132153	27122
5808	132176	27099
5809	132200	27077
5810	132222	27054
5811	132245	27031
5812	132268	27008
5813	132291	26986
5814	132313	26963
5815	132337	26940
5816	132360	26918
5817	132383	26895
5818	132406	26872
5819	132429	26850
5820	132453	26827
5821	132475	26804
5822	132498	26781
5823	132522	26759
5824	132545	26736
5825	132567	26713
5826	132590	26691
5827	132614	26668
5828	132637	26645
5829	132660	26623
5830	132683	26600
5831	132706	26577
5832	132729	26555
5833	132752	26532
5834	132776	26509
5835	132799	26487
5836	132822	26464
5837	132845	26441
5838	132868	26418
5839	132891	26396
5840	132915	26373
5841	132937	26350
5842	132960	26328
5843	132983	26305
5844	133005	26282
5845	133029	26259
5846	133052	26237
5847	133075	26214
5848	133098	26191
5849	133122	26169
5850	133144	26146
5851	133167	26123
5852	133190	26101
5853	133214	26078
5854	133237	26055
5855	133260	26033
5856	133283	26010
5857	133307	25987
5858	133330	25965
5859	133353	25942
5860	133376	25919
5861	133399	25897
5862	133422	25874
5863	133445	25851
5864	133492	25833
5865	133515	25810
5866	133537	25787
5867	133560	25765
5868	133583	25742
5869	133606	25719
5870	133628	25696
5871	133652	25674
5872	133674	25651
5873	133697	25628
5874	133721	25606
5875	133743	25583
5876	133767	25560
5877	133789	25537
5878	133812	25515
5879	133835	25492
5880	133861	25470
5881	133883	25447
5882	133906	25424
5883	133930	25402
5884	133952	25379
5885	133975	25356
5886	133998	25333
5887	134021	25311
5888	134044	25288
5889	134067	25265
5890	134090	25242
5891	134113	25220
5892	134136	25197
5893	134159	25174
5894	134182	25152
5895	134205	25129
5896	134228	25106
5897	134250	25083
5898	134273	25061
5899	134296	25038
5900	134319	25015
5901	134342	24992
5902	134365	24970
5903	134388	24947
5904	134411	24924
5905	134434	24902
5906	134457	24879
5907	134480	24856
5908	134503	24833
5909	134525	24810
5910	134548	24788
5911	134571	24765
5912	134595	24742
5913	134617	24720
5914	134641	24697
5915	134663	24674
5916	134687	24652
5917	134710	24629
5918	134733	24606
5919	134756	24583
5920	134780	24561
5921	134803	24538
5922	134826	24515
5923	134849	24493
5924	134872	24470
5925	134895	24447
5926	134918	24425
5927	134941	24402
5928	134967	24380
5929	134990	24357
5930	135012	24334
5931	135036	24312
5932	135059	24289
5933	135082	24266
5934	135106	24244
5935	135129	24221
5936	135151	24198
5937	135175	24175
5938	135197	24153
5939	135222	24130
5940	135245	24107
5941	135267	24085
5942	135290	24062
5943	135313	24039
5944	135337	24016
5945	135360	23994
5946	135383	23971
5947	135406	23948
5948	135429	23926
5949	135452	23903
5950	135476	23880
5951	135499	23858
5952	135524	23835
5953	135547	23812
5954	135569	23790
5955	135593	23767
5956	135616	23744
5957	135658	23725
5958	135682	23702
5959	135704	23680
5960	135727	23657
5961	135750	23634
5962	135773	23611
5963	135796	23589
5964	135820	23566
5965	135842	23543
5966	135865	23520
5967	135889	23498
5968	135912	23475
5969	135934	23452
5970	135958	23430
5971	135980	23407
5972	136003	23384
5973	136025	23361
5974	136048	23338
5975	136073	23316
5976	136096	23293
5977	136118	23270
5978	136142	23248
5979	136165	23225
5980	136188	23202
5981	136211	23180
5982	136234	23157
5983	136258	23134
5984	136281	23112
5985	136304	23089
5986	136328	23066
5987	136353	23044
5988	136376	23021
5989	136399	22998
5990	136423	22976
5991	136447	22953
5992	136471	22931
5993	136493	22908
5994	136516	22885
5995	136539	22862
5996	136562	22840
5997	136585	22817
5998	136609	22794
5999	136632	22772
6000	136654	22749
6001	136677	22726
6002	136700	22703
6003	136723	22681
6004	136747	22658
6005	136770	22635
6006	136793	22612
6007	136816	22590
6008	136839	22567
6009	136862	22544
6010	136885	22521
6011	136908	22499
6012	136931	22476
6013	136953	22453
6014	136976	22430
6015	136999	22408
6016	137022	22385
6017	137046	22362
6018	137069	22340
6019	137092	22317
6020	137116	22294
6021	137138	22271
6022	137162	22249
6023	137185	22226
6024	137209	22204
6025	137232	22181
6026	137256	22158
6027	137279	22136
6028	137303	22113
6029	137326	22090
6030	137350	22068
6031	137374	22045
6032	137397	22022
6033	137419	21999
6034	137442	21977
6035	137465	21954
6036	137488	21931
6037	137511	21908
6038	137533	21886
6039	137556	21863
6040	137579	21840
6041	137604	21818
6042	137626	21795
6043	137650	21772
6044	137673	21749
6045	137697	21727
6046	137719	21704
6047	137742	21681
6048	137765	21658
6049	137789	21636
6050	137812	21613
6051	137834	21590
6052	137858	21568
6053	137881	21545
6054	137904	21522
6055	137927	21499
6056	137949	21477
6057	137972	21454
6058	137995	21431
6059	138018	21408
6060	138041	21386
6061	138065	21363
6062	138089	21340
6063	138113	21318
6064	138136	21295
6065	138159	21272
6066	138183	21250
6067	138205	21227
6068	138228	21204
6069	138251	21181
6070	138274	21159
6071	138297	21136
6072	138321	21113
6073	138344	21091
6074	138368	21068
6075	138391	21045
6076	138415	21023
6077	138438	21000
6078	138461	20977
6079	138484	20954
6080	138507	20932
6081	138530	20909
6082	138553	20886
6083	138576	20863
6084	138599	20841
6085	138622	20818
6086	138645	20795
6087	138668	20772
6088	138691	20750
6089	138714	20727
6090	138737	20704
6091	138761	20682
6092	138785	20659
6093	138807	20636
6094	138830	20613
6095	138855	20591
6096	138883	20569
6097	138908	20546
6098	138932	20524
6099	138955	20501
6100	138978	20478
6101	139001	20456
6102	139024	20433
6103	139047	20410
6104	139070	20387
6105	139093	20365
6106	139116	20342
6107	139140	20319
6108	139162	20296
6109	139185	20274
6110	139207	20251
6111	139231	20228
6112	139254	20205
6113	139278	20183
6114	139300	20160
6115	139323	20137
6116	139346	20114
6117	139370	20092
6118	139393	20069
6119	139416	20046
6120	139439	20024
6121	139462	20001
6122	139486	19978
6123	139509	19955
6124	139532	19933
6125	139555	19910
6126	139579	19887
6127	139603	19865
6128	139625	19842
6129	139649	19819
6130	139672	19796
6131	139695	19774
6132	139719	19751
6133	139742	19728
6134	139765	19706
6135	139790	19683
6136	139812	19660
6137	139835	19638
6138	139858	19615
6139	139881	19592
6140	139910	19570
6141	139933	19547
6142	139957	19525
6143	139980	19502
6144	140003	19479
6145	140026	19456
6146	140050	19434
6147	140073	19411
6148	140097	19388
6149	140121	19366
6150	140144	19343
6151	140167	19320
6152	140189	19298
6153	140212	19275
6154	140235	19252
6155	140258	19229
6156	140281	19206
6157	140304	19184
6158	140327	19161
6159	140351	19138
6160	140373	19115
6161	140396	19093
6162	140420	19070
6163	140444	19047
6164	140466	19025
6165	140489	19002
6166	140513	18979
6167	140536	18956
6168	140558	18934
6169	140582	18911
6170	140605	18888
6171	140628	18865
6172	140651	18843
6173	140674	18820
6174	140698	18797
6175	140721	18775
6176	140744	18752
6177	140767	18729
6178	140790	18706
6179	140813	18684
6180	140836	18661
6181	140859	18638
6182	140882	18615
6183	140906	18593
6184	140930	18570
6185	140953	18547
6186	140976	18524
6187	141002	18502
6188	141025	18479
6189	141048	18457
6190	141071	18434
6191	141094	18411
6192	141117	18388
6193	141141	18366
6194	141164	18343
6195	141187	18320
6196	141210	18297
6197	141232	18275
6198	141256	18252
6199	141279	18229
6200	141302	18206
6201	141325	18184
6202	141348	18161
6203	141371	18138
6204	141380	18114
6205	141403	18091
6206	141426	18068
6207	141449	18045
6208	141471	18022
6209	141495	18000
6210	141518	17977
6211	141541	17954
6212	141563	17931
6213	141575	17907
6214	141597	17884
6215	141621	17862
6216	141644	17839
6217	141667	17816
6218	141690	17793
6219	141712	17771
6220	141735	17748
6221	141758	17725
6222	141781	17702
6223	141805	17680
6224	141814	17655
6225	141837	17632
6226	141846	17608
6227	141869	17585
6228	141893	17562
6229	141916	17540
6230	141939	17517
6231	141962	17494
6232	141985	17471
6233	142008	17449
6234	142031	17426
6235	142054	17403
6236	142078	17381
6237	142101	17358
6238	142124	17335
6239	142147	17312
6240	142170	17290
6241	142193	17267
6242	142216	17244
6243	142239	17221
6244	142262	17199
6245	142285	17176
6246	142308	17153
6247	142331	17130
6248	142340	17106
6249	142349	17081
6250	142372	17059
6251	142395	17036
6252	142419	17013
6253	142442	16991
6254	142466	16968
6255	142489	16945
6256	142512	16922
6257	142535	16900
6258	142558	16877
6259	142581	16854
6260	142604	16831
6261	142627	16809
6262	142650	16786
6263	142674	16763
6264	142697	16741
6265	142720	16718
6266	142743	16695
6267	142766	16672
6268	142790	16650
6269	142813	16627
6270	142836	16604
6271	142859	16581
6272	142883	16559
6273	142906	16536
6274	142929	16513
6275	142953	16491
6276	142977	16468
6277	143001	16445
6278	143023	16423
6279	143046	16400
6280	143069	16377
6281	143092	16354
6282	143115	16331
6283	143138	16309
6284	143161	16286
6285	143185	16263
6286	143208	16241
6287	143231	16218
6288	143254	16195
6289	143278	16172
6290	143302	16150
6291	143326	16127
6292	143349	16104
6293	143372	16082
6294	143395	16059
6295	143418	16036
6296	143443	16014
6297	143466	15991
6298	143490	15968
6299	143513	15945
6300	143536	15923
6301	143559	15900
6302	143582	15877
6303	143605	15854
6304	143628	15832
6305	143650	15809
6306	143673	15786
6307	143696	15763
6308	143720	15741
6309	143742	15718
6310	143765	15695
6311	143788	15672
6312	143811	15650
6313	143835	15627
6314	143857	15604
6315	143880	15581
6316	143903	15558
6317	143926	15536
6318	143950	15513
6319	143973	15490
6320	143996	15468
6321	144019	15445
6322	144041	15422
6323	144065	15399
6324	144088	15376
6325	144111	15354
6326	144134	15331
6327	144158	15308
